-1.025	0	0.0333333333333
-1	0	0.0166666666667
-0.975	0	0.0333333333333
-0.95	0	0.0166666666667
-0.925	0	0.0333333333333
-0.9	0	0.0166666666667
-0.875	0	0.0333333333333
-0.85	0	0.0166666666667
-0.825	0	0.0333333333333
-0.8	0	0.0166666666667
-0.775	0	0.0333333333333
-0.75	0	0.0166666666667
-0.725	0	0.0333333333333
-0.7	0	0.0166666666667
-0.675	0	0.0333333333333
-0.65	0	0.0166666666667
-0.625	0	0.0333333333333
-0.6	0	0.0166666666667
-0.575	0	0.0333333333333
-0.55	0	0.0166666666667
-0.525	0	0.0333333333333
-0.5	0	0.0166666666667
-0.475	0	0.0333333333333
-0.45	0	0.0166666666667
-0.425	0	0.0333333333333
-0.4	0	0.0166666666667
-0.375	0	0.0333333333333
-0.35	0	0.0166666666667
-0.325	0	0.0333333333333
-0.3	0	0.0166666666667
-0.275	0	0.0333333333333
-0.25	0	0.0166666666667
-0.225	0	0.0333333333333
-0.2	0	0.0166666666667
-0.175	0	0.0333333333333
-0.15	0	0.0166666666667
-0.125	0	0.0333333333333
-0.1	0	0.0166666666667
-0.075	0	0.0333333333333
-0.05	0	0.0166666666667
-0.025	0	0.0333333333333
0	0	0.0166666666667
0.025	0	0.0333333333333
0.05	0	0.0166666666667
0.075	0	0.0333333333333
0.1	0	0.0166666666667
0.125	0	0.0333333333333
0.15	0	0.0166666666667
0.175	0	0.0333333333333
0.2	0	0.0166666666667
0.225	0	0.0333333333333
0.25	0	0.0166666666667
0.275	0	0.0333333333333
0.3	0	0.0166666666667
0.325	0	0.0333333333333
0.35	0	0.0166666666667
0.375	0	0.0333333333333
0.4	0	0.0166666666667
0.425	0	0.0333333333333
0.45	0	0.0166666666667
0.475	0	0.0333333333333
0.5	0	0.0166666666667
0.525	0	0.0333333333333
0.55	0	0.0166666666667
0.575	0	0.0333333333333
0.6	0	0.0166666666667
0.625	0	0.0333333333333
0.65	0	0.0166666666667
0.675	0	0.0333333333333
0.7	0	0.0166666666667
0.725	0	0.0333333333333
0.75	0	0.0166666666667
0.775	0	0.0333333333333
0.8	0	0.0166666666667
0.825	0	0.0333333333333
0.85	0	0.0166666666667
0.875	0	0.0333333333333
0.9	0	0.0166666666667
0.925	0	0.0333333333333
0.95	0	0.0166666666667
0.975	0	0.0333333333333
1	0	0.0166666666667
1.025	0	0.0333333333333
1.05	0	0.0166666666667
1.075	0	0.0333333333333
1.1	0	0.0166666666667
1.125	0	0.0333333333333
1.15	0	0.0166666666667
1.175	0	0.0333333333333
1.2	0	0.0166666666667
1.225	0	0.0333333333333
1.25	0	0.0166666666667
1.275	0	0.0333333333333
1.3	0	0.0166666666667
1.325	0	0.0333333333333
1.35	0	0.0166666666667
1.375	0	0.0333333333333
1.4	0	0.0166666666667
1.425	0	0.0333333333333
1.45	0	0.0166666666667
1.475	0	0.0333333333333
1.5	0	0.0166666666667
1.525	0	0.0333333333333
1.55	0	0.0166666666667
1.575	0	0.0333333333333
1.6	0	0.0166666666667
1.625	0	0.0333333333333
1.65	0	0.0166666666667
1.675	0	0.0333333333333
1.7	0	0.0166666666667
1.725	0	0.0333333333333
1.75	0	0.0166666666667
1.775	0	0.0333333333333
1.8	0	0.0166666666667
1.825	0	0.0333333333333
1.85	0	0.0166666666667
1.875	0	0.0333333333333
1.9	0	0.0166666666667
1.925	0	0.0333333333333
1.95	0	0.0166666666667
1.975	0	0.0333333333333
2	0	0.0166666666667
2.025	0	0.0333333333333
2.05	0	0.0166666666667
2.075	0	0.0333333333333
2.1	0	0.0166666666667
2.125	0	0.0333333333333
2.15	0	0.0166666666667
2.175	0	0.0333333333333
2.2	0	0.0166666666667
2.225	0	0.0333333333333
2.25	0	0.0166666666667
2.275	0	0.0333333333333
2.3	0	0.0166666666667
2.325	0	0.0333333333333
2.35	0	0.0166666666667
2.375	0	0.0333333333333
2.4	0	0.0166666666667
2.425	0	0.0333333333333
2.45	0	0.0166666666667
2.475	0	0.0333333333333
2.5	0	0.0166666666667
2.525	0	0.0333333333333
2.55	0	0.0166666666667
2.575	0	0.0333333333333
2.6	0	0.0166666666667
2.625	0	0.0333333333333
2.65	0	0.0166666666667
2.675	0	0.0333333333333
2.7	0	0.0166666666667
2.725	0	0.0333333333333
2.75	0	0.0166666666667
2.775	0	0.0333333333333
2.8	0	0.0166666666667
2.825	0	0.0333333333333
2.85	0	0.0166666666667
2.875	0	0.0333333333333
2.9	0	0.0166666666667
2.925	0	0.0333333333333
2.95	0	0.0166666666667
2.975	0	0.0333333333333
3	0	0.0166666666667
3.025	0	0.0333333333333
3.05	0	0.0166666666667
3.075	0	0.0333333333333
3.1	0	0.0166666666667
3.125	0	0.0333333333333
3.15	0	0.0166666666667
3.175	0	0.0333333333333
3.2	0	0.0166666666667
3.225	0	0.0333333333333
3.25	0	0.0166666666667
3.275	0	0.0333333333333
3.3	0	0.0166666666667
3.325	0	0.0333333333333
3.35	0	0.0166666666667
3.375	0	0.0333333333333
3.4	0	0.0166666666667
3.425	0	0.0333333333333
3.45	0	0.0166666666667
3.475	0	0.0333333333333
3.5	0	0.0166666666667
3.525	0	0.0333333333333
3.55	0	0.0166666666667
3.575	0	0.0333333333333
3.6	0	0.0166666666667
3.625	0	0.0333333333333
3.65	0	0.0166666666667
3.675	0	0.0333333333333
3.7	0	0.0166666666667
3.725	0	0.0333333333333
3.75	0	0.0166666666667
3.775	0	0.0333333333333
3.8	0	0.0166666666667
3.825	0	0.0333333333333
3.85	0	0.0166666666667
3.875	0	0.0333333333333
3.9	0	0.0166666666667
3.925	0	0.0333333333333
3.95	0	0.0166666666667
3.975	0	0.0333333333333
4	0	0.0166666666667
4.025	0	0.0333333333333
4.05	0	0.0166666666667
4.075	0	0.0333333333333
4.1	0	0.0166666666667
4.125	0	0.0333333333333
4.15	0	0.0166666666667
4.175	0	0.0333333333333
4.2	0	0.0166666666667
4.225	0	0.0333333333333
4.25	0	0.0166666666667
4.275	0	0.0333333333333
4.3	0	0.0166666666667
4.325	0	0.0333333333333
4.35	0	0.0166666666667
4.375	0	0.0333333333333
4.4	0	0.0166666666667
4.425	0	0.0333333333333
4.45	0	0.0166666666667
4.475	0	0.0333333333333
4.5	0	0.0166666666667
4.525	0	0.0333333333333
4.55	0	0.0166666666667
4.575	0	0.0333333333333
4.6	0	0.0166666666667
4.625	0	0.0333333333333
4.65	0	0.0166666666667
4.675	0	0.0333333333333
4.7	0	0.0166666666667
4.725	0	0.0333333333333
4.75	0	0.0166666666667
4.775	0	0.0333333333333
4.8	0	0.0166666666667
4.825	0	0.0333333333333
4.85	0	0.0166666666667
4.875	0	0.0333333333333
4.9	0	0.0166666666667
4.925	0	0.0333333333333
4.95	0	0.0166666666667
4.975	0	0.0333333333333
5	0	0.00833333333333
